sample_id,station_id,lake_id,sample_date,lat,lon,chl_a,doc,secchi_depth,tn,toc,tp,turbidity,eo_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,s2_solar_azimuth,s2_view_zenith,s2_view_azimuth,s2_mgrs_tile,s2_item_id,chl_a_ext,conductivity,dissolved_oxygen,doc_ext,oxygen_saturation,ph,suspended_solids,temperature,tn_ext,toc_ext,tp_ext,turbidity_ext,depth_layer,name,lakename,municipality,Municipal,EnvironmentType,WaterManagementAreaCode,WaterManagementArea,WaterbasinCode,Waterbasin,WaterbodyType,WaterbodyType_Id
FI_00000993,1636,Pitkäjärvi,2024-10-22,60.66558908011945,23.292230275876104,,,,1500.0,,170.0,94.0,S2_FI_00000993,2023-04-13,1.0,58.293742,53.7183568391987,174.146844437321,,,34VEQ,S2A_MSIL2A_20230413T100551_R022_T34VEQ_20240829T161129,,11.0,7.8,,67.0,7.3,74.0,8.4,1500.0,,170.0,94.0,1.0,Pajo Hovirinnank.va 6210,Pitkäjärvi,Somero,Somero,River,VHA3,Kokemäenjoen-Saaristomeren-Selkämeren vesienhoitoalue,27.032,Pitkäjärven - Pusulanjärven a,Keskisuuret savimaiden joet,106.0
FI_00000994,1636,Pitkäjärvi,2024-10-22,60.66558908011945,23.292230275876104,,,,1500.0,,170.0,94.0,S2_FI_00000994,2023-04-18,1.0,8.377896,51.9247703098455,174.419140004772,,,34VEQ,S2B_MSIL2A_20230418T100559_R022_T34VEQ_20240905T154426,,11.0,7.8,,67.0,7.3,74.0,8.4,1500.0,,170.0,94.0,1.0,Pajo Hovirinnank.va 6210,Pitkäjärvi,Somero,Somero,River,VHA3,Kokemäenjoen-Saaristomeren-Selkämeren vesienhoitoalue,27.032,Pitkäjärven - Pusulanjärven a,Keskisuuret savimaiden joet,106.0
FI_00000995,1636,Pitkäjärvi,2024-10-22,60.66558908011945,23.292230275876104,,,,1500.0,,170.0,94.0,S2_FI_00000995,2023-04-23,1.0,99.622118,50.2081910651173,174.629736817626,,,34VEQ,S2A_MSIL2A_20230423T100551_R022_T34VEQ_20230424T105936,,11.0,7.8,,67.0,7.3,74.0,8.4,1500.0,,170.0,94.0,1.0,Pajo Hovirinnank.va 6210,Pitkäjärvi,Somero,Somero,River,VHA3,Kokemäenjoen-Saaristomeren-Selkämeren vesienhoitoalue,27.032,Pitkäjärven - Pusulanjärven a,Keskisuuret savimaiden joet,106.0
FI_00000996,17662,Lapinjärvi,2023-02-07,63.12479397420693,27.432628122752828,,,,1650.0,,57.0,5.25,S2_FI_00000996,2023-05-05,2.0,54.890162,46.6048899098535,171.676567131463,,,34VEQ,S2B_MSIL2A_20230505T100029_R122_T34VEQ_20230505T132819,,10.8,3.2,,22.9,6.5,,2.22,1650.0,,57.0,5.25,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00000997,17662,Lapinjärvi,2023-02-07,63.12479397420693,27.432628122752828,,,,1650.0,,57.0,5.25,S2_FI_00000997,2023-05-15,0.0,18.3797,43.9888268174409,171.551095053335,,,34VEQ,S2B_MSIL2A_20230515T095559_R122_T34VEQ_20230515T153955,,10.8,3.2,,22.9,6.5,,2.22,1650.0,,57.0,5.25,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00000998,17662,Lapinjärvi,2023-02-07,63.12479397420693,27.432628122752828,,,,1650.0,,57.0,5.25,S2_FI_00000998,2023-06-14,0.0,4.261207,39.670559432112,169.672115567105,,,34VEQ,S2B_MSIL2A_20230614T095559_R122_T34VEQ_20240909T201410,,10.8,3.2,,22.9,6.5,,2.22,1650.0,,57.0,5.25,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00000999,17662,Lapinjärvi,2023-02-07,63.12479397420693,27.432628122752828,,,,1650.0,,57.0,5.25,S2_FI_00000999,2023-07-17,1.0,91.507632,41.6466945897395,171.359932711194,,,34VEQ,S2B_MSIL2A_20230717T100559_R022_T34VEQ_20241012T225151,,10.8,3.2,,22.9,6.5,,2.22,1650.0,,57.0,5.25,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001000,17662,Lapinjärvi,2023-02-07,63.12479397420693,27.432628122752828,,,,1650.0,,57.0,5.25,S2_FI_00001000,2023-08-13,1.0,98.549426,48.3164156387814,169.183722948173,,,34VEQ,S2B_MSIL2A_20230813T095559_R122_T34VEQ_20241015T114308,,10.8,3.2,,22.9,6.5,,2.22,1650.0,,57.0,5.25,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001001,17662,Lapinjärvi,2023-02-07,63.12479397420693,27.432628122752828,,,,1650.0,,57.0,5.25,S2_FI_00001001,2023-08-31,1.0,99.990588,54.089251828506,174.246991344184,,,34VEQ,S2A_MSIL2A_20230831T100601_R022_T34VEQ_20241018T002849,,10.8,3.2,,22.9,6.5,,2.22,1650.0,,57.0,5.25,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001002,17662,Lapinjärvi,2023-07-05,63.12479397420693,27.432628122752828,26.0,,,1150.0,,59.0,8.15,S2_FI_00001002,2023-09-15,1.0,28.160453,59.6465054116711,176.013084765428,,,34VEQ,S2B_MSIL2A_20230915T100639_R022_T34VEQ_20230915T180831,26.0,7.3,6.52,,68.2,7.15,,17.533333333333335,1150.0,,59.0,8.15,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001003,17662,Lapinjärvi,2023-07-05,63.12479397420693,27.432628122752828,26.0,,,1150.0,,59.0,8.15,S2_FI_00001003,2023-09-25,0.0,100.0,63.4994334730219,177.142703333695,,,34VEQ,S2B_MSIL2A_20230925T100649_R022_T34VEQ_20230925T151642,26.0,7.3,6.52,,68.2,7.15,,17.533333333333335,1150.0,,59.0,8.15,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001004,17662,Lapinjärvi,2023-07-05,63.12479397420693,27.432628122752828,26.0,,,1150.0,,59.0,8.15,S2_FI_00001004,2023-10-10,0.0,99.992776,69.2655765979375,178.515361588225,,,34VEQ,S2A_MSIL2A_20231010T100931_R022_T34VEQ_20231010T163645,26.0,7.3,6.52,,68.2,7.15,,17.533333333333335,1150.0,,59.0,8.15,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001005,17662,Lapinjärvi,2023-07-05,63.12479397420693,27.432628122752828,26.0,,,1150.0,,59.0,8.15,S2_FI_00001005,2023-10-25,0.0,1.64623,74.7155060569658,179.341304364304,,,34VEQ,S2B_MSIL2A_20231025T101029_R022_T34VEQ_20231025T133539,26.0,7.3,6.52,,68.2,7.15,,17.533333333333335,1150.0,,59.0,8.15,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001006,17662,Lapinjärvi,2023-07-05,63.12479397420693,27.432628122752828,26.0,,,1150.0,,59.0,8.15,S2_FI_00001006,2023-11-09,2.0,98.834777,79.4758134645515,179.442600134857,,,34VEQ,S2A_MSIL2A_20231109T101231_R022_T34VEQ_20241109T174752,26.0,7.3,6.52,,68.2,7.15,,17.533333333333335,1150.0,,59.0,8.15,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001007,17662,Lapinjärvi,2023-07-05,63.12479397420693,27.432628122752828,26.0,,,1150.0,,59.0,8.15,S2_FI_00001007,2023-11-24,3.0,87.71295,83.1745334427751,178.783473361243,,,34VEQ,S2B_MSIL2A_20231124T101239_R022_T34VEQ_20231124T131938,26.0,7.3,6.52,,68.2,7.15,,17.533333333333335,1150.0,,59.0,8.15,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001009,17662,Lapinjärvi,2023-08-21,63.12479397420693,27.432628122752828,75.0,,,980.0,,58.0,5.599999999999999,S2_FI_00001009,2024-01-20,5.0,37.023538,83.184822585771,170.711686945046,,,34VEQ,S2B_MSIL2A_20240120T100239_R122_T34VEQ_20240120T132321,75.0,7.45,5.925,,65.5,7.399999999999999,,20.075,980.0,,58.0,5.599999999999999,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001010,17662,Lapinjärvi,2023-08-21,63.12479397420693,27.432628122752828,75.0,,,980.0,,58.0,5.599999999999999,S2_FI_00001010,2024-02-04,1.0,92.851067,79.3868551725546,169.661561078106,,,34VEQ,S2A_MSIL2A_20240204T100221_R122_T34VEQ_20240204T121300,75.0,7.45,5.925,,65.5,7.399999999999999,,20.075,980.0,,58.0,5.599999999999999,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001011,17662,Lapinjärvi,2023-08-21,63.12479397420693,27.432628122752828,75.0,,,980.0,,58.0,5.599999999999999,S2_FI_00001011,2024-03-05,0.0,24.815188,68.8411878178405,169.371917228371,,,34VEQ,S2A_MSIL2A_20240305T100031_R122_T34VEQ_20240305T140839,75.0,7.45,5.925,,65.5,7.399999999999999,,20.075,980.0,,58.0,5.599999999999999,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001012,17662,Lapinjärvi,2023-08-21,63.12479397420693,27.432628122752828,75.0,,,980.0,,58.0,5.599999999999999,S2_FI_00001012,2024-03-13,1.0,99.305391,65.4956686916227,172.342992051639,,,34VEQ,S2B_MSIL2A_20240313T100709_R022_T34VEQ_20240313T134023,75.0,7.45,5.925,,65.5,7.399999999999999,,20.075,980.0,,58.0,5.599999999999999,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001013,17662,Lapinjärvi,2023-08-21,63.12479397420693,27.432628122752828,75.0,,,980.0,,58.0,5.599999999999999,S2_FI_00001013,2024-03-18,0.0,60.270739,63.5007570931483,172.61878370662,,,34VEQ,S2A_MSIL2A_20240318T100731_R022_T34VEQ_20240318T141612,75.0,7.45,5.925,,65.5,7.399999999999999,,20.075,980.0,,58.0,5.599999999999999,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001014,17662,Lapinjärvi,2024-02-13,63.12479397420693,27.432628122752828,,,,1650.0,,120.5,3.35,S2_FI_00001014,2024-03-25,1.0,86.759686,60.8846317756712,170.184592724218,,,34VEQ,S2A_MSIL2A_20240325T100031_R122_T34VEQ_20240325T140945,,11.0,0.775,,5.375,7.35,,0.75,1650.0,,120.5,3.35,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001015,17662,Lapinjärvi,2024-02-13,63.12479397420693,27.432628122752828,,,,1650.0,,120.5,3.35,S2_FI_00001015,2024-04-02,0.0,99.983931,57.5792643995516,173.522520527467,,,34VEQ,S2B_MSIL2A_20240402T100549_R022_T34VEQ_20240402T152858,,11.0,0.775,,5.375,7.35,,0.75,1650.0,,120.5,3.35,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001016,17662,Lapinjärvi,2024-02-13,63.12479397420693,27.432628122752828,,,,1650.0,,120.5,3.35,S2_FI_00001016,2024-04-07,1.0,99.985164,55.6665184211847,173.831576054595,,,34VEQ,S2A_MSIL2A_20240407T100551_R022_T34VEQ_20240407T151924,,11.0,0.775,,5.375,7.35,,0.75,1650.0,,120.5,3.35,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001017,17662,Lapinjärvi,2024-02-13,63.12479397420693,27.432628122752828,,,,1650.0,,120.5,3.35,S2_FI_00001017,2024-04-19,2.0,8.074443,51.454449040483,171.37552392793,,,34VEQ,S2B_MSIL2A_20240419T095549_R122_T34VEQ_20240419T130858,,11.0,0.775,,5.375,7.35,,0.75,1650.0,,120.5,3.35,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001018,17662,Lapinjärvi,2024-02-13,63.12479397420693,27.432628122752828,,,,1650.0,,120.5,3.35,S2_FI_00001018,2024-04-24,1.0,99.31317,49.7643604543983,171.538974447991,,,34VEQ,S2A_MSIL2A_20240424T100031_R122_T34VEQ_20240424T152348,,11.0,0.775,,5.375,7.35,,0.75,1650.0,,120.5,3.35,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001019,17662,Lapinjärvi,2024-02-13,63.12479397420693,27.432628122752828,,,,1650.0,,120.5,3.35,S2_FI_00001019,2024-05-02,0.0,72.898698,47.1234203903285,174.928909109387,,,34VEQ,S2B_MSIL2A_20240502T100559_R022_T34VEQ_20240502T144121,,11.0,0.775,,5.375,7.35,,0.75,1650.0,,120.5,3.35,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001020,17662,Lapinjärvi,2024-07-15,63.12479397420693,27.432628122752828,,,,905.0,,72.5,6.400000000000001,S2_FI_00001020,2024-05-14,1.0,56.361157,44.0455873515523,171.551161789963,,,34VEQ,S2A_MSIL2A_20240514T100031_R122_T34VEQ_20240514T140317,,7.55,4.9750000000000005,,54.0,7.25,,18.975,905.0,,72.5,6.400000000000001,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001021,17662,Lapinjärvi,2024-07-15,63.12479397420693,27.432628122752828,,,,905.0,,72.5,6.400000000000001,S2_FI_00001021,2024-06-11,1.0,88.302499,39.6219019733059,173.426270134146,,,34VEQ,S2B_MSIL2A_20240611T100559_R022_T34VEQ_20240611T141831,,7.55,4.9750000000000005,,54.0,7.25,,18.975,905.0,,72.5,6.400000000000001,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001022,17662,Lapinjärvi,2024-07-15,63.12479397420693,27.432628122752828,,,,905.0,,72.5,6.400000000000001,S2_FI_00001022,2024-07-16,1.0,78.459483,41.6067760648268,171.341090971308,,,34VEQ,S2A_MSIL2A_20240716T100601_R022_T34VEQ_20240716T160046,,7.55,4.9750000000000005,,54.0,7.25,,18.975,905.0,,72.5,6.400000000000001,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001023,17662,Lapinjärvi,2024-07-15,63.12479397420693,27.432628122752828,,,,905.0,,72.5,6.400000000000001,S2_FI_00001023,2024-08-15,0.0,98.29548,48.9812289246995,172.624189639469,,,34VEQ,S2A_MSIL2A_20240815T100551_R022_T34VEQ_20240815T151050,,7.55,4.9750000000000005,,54.0,7.25,,18.975,905.0,,72.5,6.400000000000001,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001024,17662,Lapinjärvi,2024-07-15,63.12479397420693,27.432628122752828,,,,905.0,,72.5,6.400000000000001,S2_FI_00001024,2024-08-27,1.0,94.797188,53.0974632715207,170.79222887158,,,34VEQ,S2B_MSIL2A_20240827T095549_R122_T34VEQ_20240827T130925,,7.55,4.9750000000000005,,54.0,7.25,,18.975,905.0,,72.5,6.400000000000001,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001025,17662,Lapinjärvi,2024-07-15,63.12479397420693,27.432628122752828,,,,905.0,,72.5,6.400000000000001,S2_FI_00001025,2024-09-09,1.0,9.677012,57.6636432928263,175.38703416528,,,34VEQ,S2B_MSIL2A_20240909T100559_R022_T34VEQ_20240909T134240,,7.55,4.9750000000000005,,54.0,7.25,,18.975,905.0,,72.5,6.400000000000001,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001026,17662,Lapinjärvi,2024-08-29,63.12479397420693,27.432628122752828,,,,940.0,,57.0,7.95,S2_FI_00001026,2024-09-24,0.0,94.888556,63.4041629419529,177.113888660689,,,34VEQ,S2A_MSIL2A_20240924T100741_R022_T34VEQ_20240924T122746,,7.35,8.0,,83.0,7.45,,17.1,940.0,,57.0,7.95,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001027,17662,Lapinjärvi,2024-08-29,63.12479397420693,27.432628122752828,,,,940.0,,57.0,7.95,S2_FI_00001027,2024-10-09,0.0,100.0,69.1755687319125,178.493376493651,,,34VEQ,S2B_MSIL2A_20241009T100829_R022_T34VEQ_20241009T123225,,7.35,8.0,,83.0,7.45,,17.1,940.0,,57.0,7.95,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001028,17662,Lapinjärvi,2024-08-29,63.12479397420693,27.432628122752828,,,,940.0,,57.0,7.95,S2_FI_00001028,2024-10-24,0.0,52.686387,74.6307123551811,179.334527050144,,,34VEQ,S2A_MSIL2A_20241024T101101_R022_T34VEQ_20241024T122648,,7.35,8.0,,83.0,7.45,,17.1,940.0,,57.0,7.95,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001029,17662,Lapinjärvi,2024-08-29,63.12479397420693,27.432628122752828,,,,940.0,,57.0,7.95,S2_FI_00001029,2024-11-08,1.0,89.681453,79.407621268467,179.420632681835,,,34VEQ,S2B_MSIL2A_20241108T101129_R022_T34VEQ_20241108T112954,,7.35,8.0,,83.0,7.45,,17.1,940.0,,57.0,7.95,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001030,17662,Lapinjärvi,2024-08-29,63.12479397420693,27.432628122752828,,,,940.0,,57.0,7.95,S2_FI_00001030,2024-11-25,1.0,99.999517,83.5693778053243,176.349247050902,,,34VEQ,S2B_MSIL2A_20241125T100249_R122_T34VEQ_20241125T112426,,7.35,8.0,,83.0,7.45,,17.1,940.0,,57.0,7.95,1.0,Lapinjärvi 214,Lapinjärvi,Kuopio,,,,,,,,
FI_00001032,18170,18170,2023-01-12,63.728776901271246,26.38240528354664,,,,840.0,19.0,59.0,11.0,S2_FI_00001032,2023-01-15,1.0,99.992138,82.3255418510567,171.16863884936,,,34VEN,S2B_MSIL2A_20230115T100249_R122_T34VEN_20230115T202909,,,,,,7.099999999999999,10.0,-0.2,840.0,19.0,59.0,11.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001033,18170,18170,2023-01-12,63.728776901271246,26.38240528354664,,,,840.0,19.0,59.0,11.0,S2_FI_00001033,2023-02-02,0.0,50.983697,77.9321885022413,172.191210002046,,,34VEN,S2A_MSIL2A_20230202T101231_R022_T34VEN_20240815T144645,,,,,,7.099999999999999,10.0,-0.2,840.0,19.0,59.0,11.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001034,18170,18170,2023-01-12,63.728776901271246,26.38240528354664,,,,840.0,19.0,59.0,11.0,S2_FI_00001034,2023-03-01,0.0,6.680426,68.9146493985903,169.197923131324,,,34VEN,S2A_MSIL2A_20230301T100021_R122_T34VEN_20240821T023929,,,,,,7.099999999999999,10.0,-0.2,840.0,19.0,59.0,11.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001035,18170,18170,2023-01-12,63.728776901271246,26.38240528354664,,,,840.0,19.0,59.0,11.0,S2_FI_00001035,2023-03-06,0.0,87.210435,66.9766071284674,169.318040695456,,,34VEN,S2B_MSIL2A_20230306T100029_R122_T34VEN_20240820T042936,,,,,,7.099999999999999,10.0,-0.2,840.0,19.0,59.0,11.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001036,18170,18170,2023-01-12,63.728776901271246,26.38240528354664,,,,840.0,19.0,59.0,11.0,S2_FI_00001036,2023-03-14,0.0,98.147136,63.6190198923232,172.307591130161,,,34VEN,S2A_MSIL2A_20230314T101021_R022_T34VEN_20240820T194151,,,,,,7.099999999999999,10.0,-0.2,840.0,19.0,59.0,11.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001037,18170,18170,2023-01-12,63.728776901271246,26.38240528354664,,,,840.0,19.0,59.0,11.0,S2_FI_00001037,2023-03-21,0.0,65.310216,61.0118610358459,169.838061777843,,,34VEN,S2A_MSIL2A_20230321T100031_R122_T34VEN_20240826T215434,,,,,,7.099999999999999,10.0,-0.2,840.0,19.0,59.0,11.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001038,18170,18170,2023-02-13,63.728776901271246,26.38240528354664,,,,830.0,19.0,51.0,8.9,S2_FI_00001038,2023-03-29,0.0,61.10329,57.6482839289158,173.180976230405,,,34VEN,S2B_MSIL2A_20230329T100629_R022_T34VEN_20240823T220348,,,,,,7.0,14.0,-1.0,830.0,19.0,51.0,8.9,0.2,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001039,18170,18170,2023-02-13,63.728776901271246,26.38240528354664,,,,830.0,19.0,51.0,8.9,S2_FI_00001039,2023-04-03,0.0,19.25146,55.6982899411292,173.473256388156,,,34VEN,S2A_MSIL2A_20230403T100551_R022_T34VEN_20240825T000821,,,,,,7.0,14.0,-1.0,830.0,19.0,51.0,8.9,0.2,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001040,18170,18170,2023-02-13,63.728776901271246,26.38240528354664,,,,830.0,19.0,51.0,8.9,S2_FI_00001040,2023-04-10,1.0,23.056984,53.2016503413015,170.82789341671,,,34VEN,S2A_MSIL2A_20230410T100031_R122_T34VEN_20240826T061228,,,,,,7.0,14.0,-1.0,830.0,19.0,51.0,8.9,0.2,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001041,18170,18170,2023-02-13,63.728776901271246,26.38240528354664,,,,830.0,19.0,51.0,8.9,S2_FI_00001041,2023-04-18,0.0,9.260777,50.1356820029202,174.34964732165,,,34VEN,S2B_MSIL2A_20230418T100559_R022_T34VEN_20240905T154426,,,,,,7.0,14.0,-1.0,830.0,19.0,51.0,8.9,0.2,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001042,18170,18170,2023-02-13,63.728776901271246,26.38240528354664,,,,830.0,19.0,51.0,8.9,S2_FI_00001042,2023-04-25,0.0,65.082109,47.9050866655451,171.380844913483,,,34VEN,S2B_MSIL2A_20230425T100029_R122_T34VEN_20240901T190605,,,,,,7.0,14.0,-1.0,830.0,19.0,51.0,8.9,0.2,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001043,18170,18170,2023-02-13,63.728776901271246,26.38240528354664,,,,830.0,19.0,51.0,8.9,S2_FI_00001043,2023-05-15,0.0,28.729132,42.2096151999223,171.347479837009,,,34VEN,S2B_MSIL2A_20230515T095559_R122_T34VEN_20230515T150703,,,,,,7.0,14.0,-1.0,830.0,19.0,51.0,8.9,0.2,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001044,18170,18170,2023-03-16,63.728776901271246,26.38240528354664,,14.0,,1100.0,18.0,46.0,13.0,S2_FI_00001044,2023-06-12,0.0,4.619529,37.8213022225475,173.236299906865,,,34VEN,S2A_MSIL2A_20230612T100601_R022_T34VEN_20240911T004021,,9.1,,14.0,,7.2,13.0,0.2,1100.0,18.0,46.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001045,18170,18170,2023-03-16,63.728776901271246,26.38240528354664,,14.0,,1100.0,18.0,46.0,13.0,S2_FI_00001045,2023-07-04,0.0,94.541514,38.3807434628941,167.8740420095,,,34VEN,S2B_MSIL2A_20230704T095559_R122_T34VEN_20230704T142440,,9.1,,14.0,,7.2,13.0,0.2,1100.0,18.0,46.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001046,18170,18170,2023-03-16,63.728776901271246,26.38240528354664,,14.0,,1100.0,18.0,46.0,13.0,S2_FI_00001046,2023-09-04,0.0,47.679329,54.0904037793306,168.563144428723,,,34VEN,S2A_MSIL2A_20230904T095031_R079_T34VEN_20241017T204831,,9.1,,14.0,,7.2,13.0,0.2,1100.0,18.0,46.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001047,18170,18170,2023-03-16,63.728776901271246,26.38240528354664,,14.0,,1100.0,18.0,46.0,13.0,S2_FI_00001047,2023-09-17,1.0,46.452594,58.726699682819,173.333547423211,,,34VEN,S2A_MSIL2A_20230917T100031_R122_T34VEN_20241101T051059,,9.1,,14.0,,7.2,13.0,0.2,1100.0,18.0,46.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001048,18170,18170,2023-03-16,63.728776901271246,26.38240528354664,,14.0,,1100.0,18.0,46.0,13.0,S2_FI_00001048,2023-10-02,0.0,31.366101,64.4838643378449,175.118908908502,,,34VEN,S2B_MSIL2A_20231002T095739_R122_T34VEN_20231002T182342,,9.1,,14.0,,7.2,13.0,0.2,1100.0,18.0,46.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001049,18170,18170,2023-03-16,63.728776901271246,26.38240528354664,,14.0,,1100.0,18.0,46.0,13.0,S2_FI_00001049,2023-10-15,1.0,47.653252,69.3406062853781,178.922817172348,,,34VEN,S2B_MSIL2A_20231015T100909_R022_T34VEN_20241108T030353,,9.1,,14.0,,7.2,13.0,0.2,1100.0,18.0,46.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001050,18170,18170,2023-04-05,63.728776901271246,26.38240528354664,,,,830.0,17.0,67.0,13.0,S2_FI_00001050,2023-11-01,0.0,98.182887,75.2837930116711,177.052478291103,,,34VEN,S2B_MSIL2A_20231101T100059_R122_T34VEN_20241109T023454,,,,,,7.3,18.0,0.5,830.0,17.0,67.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001051,18170,18170,2023-04-05,63.728776901271246,26.38240528354664,,,,830.0,17.0,67.0,13.0,S2_FI_00001051,2023-11-13,0.0,98.295754,78.9109112173936,174.560293007809,,,34VEN,S2A_MSIL2A_20231113T095241_R079_T34VEN_20240902T130246,,,,,,7.3,18.0,0.5,830.0,17.0,67.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001052,18170,18170,2023-04-05,63.728776901271246,26.38240528354664,,,,830.0,17.0,67.0,13.0,S2_FI_00001052,2023-11-28,1.0,99.885589,82.2986614282887,173.869312909846,,,34VEN,S2B_MSIL2A_20231128T095249_R079_T34VEN_20241106T213047,,,,,,7.3,18.0,0.5,830.0,17.0,67.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001053,18170,18170,2023-04-05,63.728776901271246,26.38240528354664,,,,830.0,17.0,67.0,13.0,S2_FI_00001053,2023-12-11,0.0,96.286607,83.9417986526449,175.058883517211,,,34VEN,S2B_MSIL2A_20231211T100319_R122_T34VEN_20231211T131547,,,,,,7.3,18.0,0.5,830.0,17.0,67.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001054,18170,18170,2023-04-05,63.728776901271246,26.38240528354664,,,,830.0,17.0,67.0,13.0,S2_FI_00001054,2024-01-22,0.0,100.0,81.2083891526515,168.165393496937,,,34VEN,S2A_MSIL2A_20240122T095311_R079_T34VEN_20240122T120738,,,,,,7.3,18.0,0.5,830.0,17.0,67.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001055,18170,18170,2023-04-05,63.728776901271246,26.38240528354664,,,,830.0,17.0,67.0,13.0,S2_FI_00001055,2024-02-12,0.0,59.138125,74.9095189462948,171.839394281552,,,34VEN,S2B_MSIL2A_20240212T101039_R022_T34VEN_20240212T132202,,,,,,7.3,18.0,0.5,830.0,17.0,67.0,13.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,
FI_00001056,18170,18170,2023-04-12,63.728776901271246,26.38240528354664,,,,1500.0,19.0,81.0,14.0,S2_FI_00001056,2024-02-27,0.0,100.0,69.563149513115,171.801899683575,,,34VEN,S2A_MSIL2A_20240227T100951_R022_T34VEN_20240227T131818,,,,,,7.2,16.0,0.2,1500.0,19.0,81.0,14.0,0.2,Korpijoki 2,,Kiuruvesi,,,,,,,,
