sample_id,station_id,lake_id,sample_date,lat,lon,chl_a,doc,secchi_depth,tn,toc,tp,turbidity,chl_a_ext,conductivity,dissolved_oxygen,doc_ext,oxygen_saturation,ph,suspended_solids,temperature,tn_ext,toc_ext,tp_ext,turbidity_ext,depth_layer,name,lakename,municipality,Municipal,EnvironmentType,WaterManagementAreaCode,WaterManagementArea,WaterbasinCode,Waterbasin,WaterbodyType,WaterbodyType_Id,sample_id_eo,lake_id_eo,sample_date_eo,lat_eo,lon_eo,chl_a_eo,doc_eo,secchi_depth_eo,tn_eo,toc_eo,tp_eo,turbidity_eo,eo_id,acquisition_date,abs_day_diff,s2_cloud_cover,s2_solar_zenith,s2_solar_azimuth,s2_view_zenith,s2_view_azimuth,s2_mgrs_tile,s2_item_id,chl_a_ext_eo,conductivity_eo,dissolved_oxygen_eo,doc_ext_eo,oxygen_saturation_eo,ph_eo,suspended_solids_eo,temperature_eo,tn_ext_eo,toc_ext_eo,tp_ext_eo,turbidity_ext_eo,depth_layer_eo,name_eo,lakename_eo,municipality_eo,Municipal_eo,EnvironmentType_eo,WaterManagementAreaCode_eo,WaterManagementArea_eo,WaterbasinCode_eo,Waterbasin_eo,WaterbodyType_eo,WaterbodyType_Id_eo,temporal_feature_status,temporal_feature_error,img_t0_offset_days,img_t0_acq_date,img_t0_day_diff,img_t0_cloud,img_t0_item_id,img_t0_b02,img_t0_b03,img_t0_b04,img_t0_b08,img_t1_offset_days,img_t1_acq_date,img_t1_day_diff,img_t1_cloud,img_t1_item_id,img_t1_b02,img_t1_b03,img_t1_b04,img_t1_b08,img_t2_offset_days,img_t2_acq_date,img_t2_day_diff,img_t2_cloud,img_t2_item_id,img_t2_b02,img_t2_b03,img_t2_b04,img_t2_b08,img_t3_offset_days,img_t3_acq_date,img_t3_day_diff,img_t3_cloud,img_t3_item_id,img_t3_b02,img_t3_b03,img_t3_b04,img_t3_b08,img_t4_offset_days,img_t4_acq_date,img_t4_day_diff,img_t4_cloud,img_t4_item_id,img_t4_b02,img_t4_b03,img_t4_b04,img_t4_b08,img_t5_offset_days,img_t5_acq_date,img_t5_day_diff,img_t5_cloud,img_t5_item_id,img_t5_b02,img_t5_b03,img_t5_b04,img_t5_b08,img_t6_offset_days,img_t6_acq_date,img_t6_day_diff,img_t6_cloud,img_t6_item_id,img_t6_b02,img_t6_b03,img_t6_b04,img_t6_b08,img_t7_offset_days,img_t7_acq_date,img_t7_day_diff,img_t7_cloud,img_t7_item_id,img_t7_b02,img_t7_b03,img_t7_b04,img_t7_b08,img_t8_offset_days,img_t8_acq_date,img_t8_day_diff,img_t8_cloud,img_t8_item_id,img_t8_b02,img_t8_b03,img_t8_b04,img_t8_b08,chip_path,chip_image_path,chip_status,chip_reason,s2_item_id_chip,acquisition_date_chip,abs_day_diff_chip,s2_cloud_cover_chip,s2_solar_zenith_chip,chip_nodata_ratio,chip_size,chip_overlap_stride_pixels,chip_offset_x_px,chip_offset_y_px,chip_overlap_candidates,chip_bands
FI_00001201,18170,18170,2024-04-17,63.728776901271246,26.38240528354664,,,,1900.0,30.0,75.0,18.0,,,,,,5.8,26.0,-0.1,1900.0,30.0,75.0,18.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001137,18170,2023-09-27,63.728776901271246,26.38240528354664,,,,1100.0,38.0,66.0,5.8,S2_FI_00001137,2024-04-16,1,99.878144,55.9099128357031,175.631468807783,,,35WNP,S2B_MSIL2A_20240416T094549_R079_T35WNP_20240416T131506,,,,,,6.8,12.0,10.5,1100.0,38.0,66.0,5.8,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,2024-04-09,1.0,39.579254,S2B_MSIL2A_20240409T095549_R122_T35VML_20240411T002152,978.0,1100.0,1253.0,2022.0,-5,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-3,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-1,,,,,,,,,0,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,1,2024-04-18,0.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,3,2024-04-19,1.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,5,,,,,,,,,7,,,,,,,,,,,rejected,nodata_reject,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,2024-04-18,1.0,16.715536,52.7714701357793,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001202,18170,18170,2024-04-17,63.728776901271246,26.38240528354664,,,,1900.0,30.0,75.0,18.0,,,,,,5.8,26.0,-0.1,1900.0,30.0,75.0,18.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001137,18170,2023-09-27,63.728776901271246,26.38240528354664,,,,1100.0,38.0,66.0,5.8,S2_FI_00001137,2024-04-16,1,99.878144,55.9099128357031,175.631468807783,,,35WNP,S2B_MSIL2A_20240416T094549_R079_T35WNP_20240416T131506,,,,,,6.8,12.0,10.5,1100.0,38.0,66.0,5.8,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,2024-04-09,1.0,39.579254,S2B_MSIL2A_20240409T095549_R122_T35VML_20240411T002152,978.0,1100.0,1253.0,2022.0,-5,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-3,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-1,,,,,,,,,0,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,1,2024-04-18,0.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,3,2024-04-19,1.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,5,,,,,,,,,7,,,,,,,,,,,rejected,nodata_reject,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,2024-04-18,1.0,16.715536,52.7714701357793,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001203,18170,18170,2024-04-17,63.728776901271246,26.38240528354664,,,,1900.0,30.0,75.0,18.0,,,,,,5.8,26.0,-0.1,1900.0,30.0,75.0,18.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001137,18170,2023-09-27,63.728776901271246,26.38240528354664,,,,1100.0,38.0,66.0,5.8,S2_FI_00001137,2024-04-16,1,99.878144,55.9099128357031,175.631468807783,,,35WNP,S2B_MSIL2A_20240416T094549_R079_T35WNP_20240416T131506,,,,,,6.8,12.0,10.5,1100.0,38.0,66.0,5.8,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,2024-04-09,1.0,39.579254,S2B_MSIL2A_20240409T095549_R122_T35VML_20240411T002152,978.0,1100.0,1253.0,2022.0,-5,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-3,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-1,,,,,,,,,0,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,1,2024-04-18,0.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,3,2024-04-19,1.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,5,,,,,,,,,7,,,,,,,,,,,rejected,nodata_reject,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,2024-04-18,1.0,16.715536,52.7714701357793,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001204,18170,18170,2024-04-17,63.728776901271246,26.38240528354664,,,,1900.0,30.0,75.0,18.0,,,,,,5.8,26.0,-0.1,1900.0,30.0,75.0,18.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001137,18170,2023-09-27,63.728776901271246,26.38240528354664,,,,1100.0,38.0,66.0,5.8,S2_FI_00001137,2024-04-16,1,99.878144,55.9099128357031,175.631468807783,,,35WNP,S2B_MSIL2A_20240416T094549_R079_T35WNP_20240416T131506,,,,,,6.8,12.0,10.5,1100.0,38.0,66.0,5.8,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,2024-04-09,1.0,39.579254,S2B_MSIL2A_20240409T095549_R122_T35VML_20240411T002152,978.0,1100.0,1253.0,2022.0,-5,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-3,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-1,,,,,,,,,0,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,1,2024-04-18,0.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,3,2024-04-19,1.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,5,,,,,,,,,7,,,,,,,,,,,rejected,nodata_reject,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,2024-04-18,1.0,16.715536,52.7714701357793,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001205,18170,18170,2024-04-17,63.728776901271246,26.38240528354664,,,,1900.0,30.0,75.0,18.0,,,,,,5.8,26.0,-0.1,1900.0,30.0,75.0,18.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001137,18170,2023-09-27,63.728776901271246,26.38240528354664,,,,1100.0,38.0,66.0,5.8,S2_FI_00001137,2024-04-16,1,99.878144,55.9099128357031,175.631468807783,,,35WNP,S2B_MSIL2A_20240416T094549_R079_T35WNP_20240416T131506,,,,,,6.8,12.0,10.5,1100.0,38.0,66.0,5.8,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,2024-04-09,1.0,39.579254,S2B_MSIL2A_20240409T095549_R122_T35VML_20240411T002152,978.0,1100.0,1253.0,2022.0,-5,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-3,2024-04-13,1.0,5.413215,S2B_MSIL2A_20240413T093549_R036_T35VML_20240413T122633,660.0,895.0,950.0,1880.0,-1,,,,,,,,,0,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,1,2024-04-18,0.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,3,2024-04-19,1.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,5,,,,,,,,,7,,,,,,,,,,,rejected,nodata_reject,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,2024-04-18,1.0,16.715536,52.7714701357793,1.0,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001206,18170,18170,2024-04-22,63.728776901271246,26.38240528354664,,,,1500.0,27.0,43.0,6.099999999999999,,,,,,6.3,6.3,0.3,1500.0,27.0,43.0,6.099999999999999,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001064,18170,2023-04-19,63.728776901271246,26.38240528354664,,,,2500.0,24.0,73.0,14.0,S2_FI_00001064,2024-04-22,0,99.999911,48.4997404029553,174.554971556526,,,34VEN,S2B_MSIL2A_20240422T100559_R022_T34VEN_20240422T141653,,,,,,6.3,18.0,0.0,2500.0,24.0,73.0,14.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,-3,2024-04-19,0.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,,,,,,,,,5,,,,,,,,,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001206.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001206.png,ok,,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,2024-04-19,3.0,35.439774,52.1579327184557,4.9591064453125e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001207,18170,18170,2024-04-22,63.728776901271246,26.38240528354664,,,,1500.0,27.0,43.0,6.099999999999999,,,,,,6.3,6.3,0.3,1500.0,27.0,43.0,6.099999999999999,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001064,18170,2023-04-19,63.728776901271246,26.38240528354664,,,,2500.0,24.0,73.0,14.0,S2_FI_00001064,2024-04-22,0,99.999911,48.4997404029553,174.554971556526,,,34VEN,S2B_MSIL2A_20240422T100559_R022_T34VEN_20240422T141653,,,,,,6.3,18.0,0.0,2500.0,24.0,73.0,14.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,-3,2024-04-19,0.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,,,,,,,,,5,,,,,,,,,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001207.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001207.png,ok,,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,2024-04-19,3.0,35.439774,52.1579327184557,4.9591064453125e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001208,18170,18170,2024-04-22,63.728776901271246,26.38240528354664,,,,1500.0,27.0,43.0,6.099999999999999,,,,,,6.3,6.3,0.3,1500.0,27.0,43.0,6.099999999999999,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001064,18170,2023-04-19,63.728776901271246,26.38240528354664,,,,2500.0,24.0,73.0,14.0,S2_FI_00001064,2024-04-22,0,99.999911,48.4997404029553,174.554971556526,,,34VEN,S2B_MSIL2A_20240422T100559_R022_T34VEN_20240422T141653,,,,,,6.3,18.0,0.0,2500.0,24.0,73.0,14.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,-3,2024-04-19,0.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,,,,,,,,,5,,,,,,,,,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001208.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001208.png,ok,,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,2024-04-19,3.0,35.439774,52.1579327184557,4.9591064453125e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001209,18170,18170,2024-04-22,63.728776901271246,26.38240528354664,,,,1500.0,27.0,43.0,6.099999999999999,,,,,,6.3,6.3,0.3,1500.0,27.0,43.0,6.099999999999999,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001064,18170,2023-04-19,63.728776901271246,26.38240528354664,,,,2500.0,24.0,73.0,14.0,S2_FI_00001064,2024-04-22,0,99.999911,48.4997404029553,174.554971556526,,,34VEN,S2B_MSIL2A_20240422T100559_R022_T34VEN_20240422T141653,,,,,,6.3,18.0,0.0,2500.0,24.0,73.0,14.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,-3,2024-04-19,0.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,,,,,,,,,5,,,,,,,,,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001209.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001209.png,ok,,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,2024-04-19,3.0,35.439774,52.1579327184557,4.9591064453125e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001210,18170,18170,2024-04-22,63.728776901271246,26.38240528354664,,,,1500.0,27.0,43.0,6.099999999999999,,,,,,6.3,6.3,0.3,1500.0,27.0,43.0,6.099999999999999,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001064,18170,2023-04-19,63.728776901271246,26.38240528354664,,,,2500.0,24.0,73.0,14.0,S2_FI_00001064,2024-04-22,0,99.999911,48.4997404029553,174.554971556526,,,34VEN,S2B_MSIL2A_20240422T100559_R022_T34VEN_20240422T141653,,,,,,6.3,18.0,0.0,2500.0,24.0,73.0,14.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,-3,2024-04-19,0.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,,,,,,,,,5,,,,,,,,,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001210.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001210.png,ok,,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,2024-04-19,3.0,35.439774,52.1579327184557,4.9591064453125e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001211,18170,18170,2024-04-22,63.728776901271246,26.38240528354664,,,,1500.0,27.0,43.0,6.099999999999999,,,,,,6.3,6.3,0.3,1500.0,27.0,43.0,6.099999999999999,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001064,18170,2023-04-19,63.728776901271246,26.38240528354664,,,,2500.0,24.0,73.0,14.0,S2_FI_00001064,2024-04-22,0,99.999911,48.4997404029553,174.554971556526,,,34VEN,S2B_MSIL2A_20240422T100559_R022_T34VEN_20240422T141653,,,,,,6.3,18.0,0.0,2500.0,24.0,73.0,14.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,2024-04-18,1.0,16.715536,S2A_MSIL2A_20240418T094031_R036_T35VML_20240418T141439,780.0,987.0,1020.0,2014.0,-3,2024-04-19,0.0,35.439774,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,900.0,1014.0,1110.0,1476.0,-1,,,,,,,,,0,,,,,,,,,1,,,,,,,,,3,,,,,,,,,5,,,,,,,,,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001211.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001211.png,ok,,S2B_MSIL2A_20240419T095549_R122_T35VML_20240419T130841,2024-04-19,3.0,35.439774,52.1579327184557,4.9591064453125e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001212,18170,18170,2024-04-29,63.728776901271246,26.38240528354664,,,,1700.0,26.0,88.0,19.0,,,,,,6.400000000000001,36.0,0.3,1700.0,26.0,88.0,19.0,0.4,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001231,18170,2024-05-22,63.728776901271246,26.38240528354664,,,,950.0,26.0,46.0,8.0,S2_FI_00001231,2024-05-01,2,3.189729,46.6670774052718,171.187024831899,,,35VLJ,S2A_MSIL2A_20240501T095031_R079_T35VLJ_20240501T153716,,,,,,6.7,14.0,7.8,950.0,26.0,46.0,8.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,,,,,,,,,-3,,,,,,,,,-1,,,,,,,,,0,,,,,,,,,1,2024-05-01,1.0,0.519995,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,897.0,1025.0,1043.0,1734.0,3,2024-05-01,1.0,0.519995,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,897.0,1025.0,1043.0,1734.0,5,2024-05-04,0.0,36.566162,S2A_MSIL2A_20240504T100031_R122_T35VML_20240504T131148,1514.0,1545.0,1636.0,1916.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001212.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001212.png,ok,,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,2024-05-01,2.0,0.519995,48.3679901439514,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001213,18170,18170,2024-04-29,63.728776901271246,26.38240528354664,,,,1700.0,26.0,88.0,19.0,,,,,,6.400000000000001,36.0,0.3,1700.0,26.0,88.0,19.0,0.4,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001231,18170,2024-05-22,63.728776901271246,26.38240528354664,,,,950.0,26.0,46.0,8.0,S2_FI_00001231,2024-05-01,2,3.189729,46.6670774052718,171.187024831899,,,35VLJ,S2A_MSIL2A_20240501T095031_R079_T35VLJ_20240501T153716,,,,,,6.7,14.0,7.8,950.0,26.0,46.0,8.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,,,,,,,,,-3,,,,,,,,,-1,,,,,,,,,0,,,,,,,,,1,2024-05-01,1.0,0.519995,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,897.0,1025.0,1043.0,1734.0,3,2024-05-01,1.0,0.519995,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,897.0,1025.0,1043.0,1734.0,5,2024-05-04,0.0,36.566162,S2A_MSIL2A_20240504T100031_R122_T35VML_20240504T131148,1514.0,1545.0,1636.0,1916.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001213.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001213.png,ok,,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,2024-05-01,2.0,0.519995,48.3679901439514,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001214,18170,18170,2024-04-29,63.728776901271246,26.38240528354664,,,,1700.0,26.0,88.0,19.0,,,,,,6.400000000000001,36.0,0.3,1700.0,26.0,88.0,19.0,0.4,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001231,18170,2024-05-22,63.728776901271246,26.38240528354664,,,,950.0,26.0,46.0,8.0,S2_FI_00001231,2024-05-01,2,3.189729,46.6670774052718,171.187024831899,,,35VLJ,S2A_MSIL2A_20240501T095031_R079_T35VLJ_20240501T153716,,,,,,6.7,14.0,7.8,950.0,26.0,46.0,8.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,,,,,,,,,-3,,,,,,,,,-1,,,,,,,,,0,,,,,,,,,1,2024-05-01,1.0,0.519995,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,897.0,1025.0,1043.0,1734.0,3,2024-05-01,1.0,0.519995,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,897.0,1025.0,1043.0,1734.0,5,2024-05-04,0.0,36.566162,S2A_MSIL2A_20240504T100031_R122_T35VML_20240504T131148,1514.0,1545.0,1636.0,1916.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001214.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001214.png,ok,,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,2024-05-01,2.0,0.519995,48.3679901439514,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
FI_00001215,18170,18170,2024-04-29,63.728776901271246,26.38240528354664,,,,1700.0,26.0,88.0,19.0,,,,,,6.400000000000001,36.0,0.3,1700.0,26.0,88.0,19.0,0.4,Korpijoki 2,,Kiuruvesi,,,,,,,,,FI_00001231,18170,2024-05-22,63.728776901271246,26.38240528354664,,,,950.0,26.0,46.0,8.0,S2_FI_00001231,2024-05-01,2,3.189729,46.6670774052718,171.187024831899,,,35VLJ,S2A_MSIL2A_20240501T095031_R079_T35VLJ_20240501T153716,,,,,,6.7,14.0,7.8,950.0,26.0,46.0,8.0,0.1,Korpijoki 2,,Kiuruvesi,,,,,,,,,ok,,-7,,,,,,,,,-5,,,,,,,,,-3,,,,,,,,,-1,,,,,,,,,0,,,,,,,,,1,2024-05-01,1.0,0.519995,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,897.0,1025.0,1043.0,1734.0,3,2024-05-01,1.0,0.519995,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,897.0,1025.0,1043.0,1734.0,5,2024-05-04,0.0,36.566162,S2A_MSIL2A_20240504T100031_R122_T35VML_20240504T131148,1514.0,1545.0,1636.0,1916.0,7,,,,,,,,,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001215.npz,D:\Water Quality Parameter Estimation\wq_pipeline\artifacts\tolerance_3d\prepared\chips\train\sample_FI_00001215.png,ok,,S2A_MSIL2A_20240501T095031_R079_T35VML_20240501T154012,2024-05-01,2.0,0.519995,48.3679901439514,4.57763671875e-05,256,128,0,0,9,"B02,B03,B04,B08"
